record_id,date_time,city_zone,road_type,traffic_volume,average_speed_kmph,weather_condition,accident_reported,travel_time_minutes,congestion_level
1703,2024-03-11 22:00:00,Suburban,Local Road,2111,24.0,Fog,No,18.8,High
1704,2024-03-11 23:00:00,Residential,Highway,1431,78.7,Clear,No,21.3,Low
1705,2024-03-12 00:00:00,Downtown,Main Road,2168,24.8,Fog,No,7.3,Medium
1706,2024-03-12 01:00:00,Residential,Highway,1669,34.0,Clear,No,56.6,High
1707,2024-03-12 02:00:00,Downtown,Main Road,830,78.4,Rain,Yes,39.3,Medium
1708,2024-03-12 03:00:00,Residential,Main Road,2272,36.4,Storm,No,44.2,Low
1709,2024-03-12 04:00:00,Residential,Highway,2492,52.4,Storm,No,117.5,Low
1710,2024-03-12 05:00:00,Industrial,Main Road,2664,12.0,Clear,No,62.0,Low
1711,2024-03-12 06:00:00,Industrial,Main Road,1906,26.1,Fog,No,96.0,Low
1712,2024-03-12 07:00:00,Residential,Highway,383,27.5,Fog,No,62.9,Medium
1713,2024-03-12 08:00:00,Commercial,Highway,1098,73.6,Storm,No,57.7,Low
1714,2024-03-12 09:00:00,Commercial,Highway,1683,41.0,Fog,No,79.6,Medium
1715,2024-03-12 10:00:00,Residential,Main Road,691,29.1,Storm,No,14.8,High
1716,2024-03-12 11:00:00,Downtown,Highway,2350,54.6,Storm,No,73.9,Low
1717,2024-03-12 12:00:00,Downtown,Highway,2661,43.0,Rain,No,74.9,Low
1718,2024-03-12 13:00:00,Industrial,Main Road,2508,46.4,Storm,No,12.2,Low
1719,2024-03-12 14:00:00,Industrial,Highway,572,54.8,Clear,Yes,108.0,Low
1720,2024-03-12 15:00:00,Commercial,Main Road,651,68.1,Rain,Yes,101.3,High
1721,2024-03-12 16:00:00,Suburban,Local Road,1954,32.7,Clear,No,113.2,Medium
1722,2024-03-12 17:00:00,Downtown,Local Road,2343,62.1,Storm,Yes,67.1,Medium
1723,2024-03-12 18:00:00,Downtown,Local Road,2990,12.8,Clear,No,39.7,Medium
1724,2024-03-12 19:00:00,Suburban,Highway,391,23.1,Clear,No,44.7,Medium
1725,2024-03-12 20:00:00,Residential,Local Road,2251,55.5,Storm,No,10.5,Medium
1726,2024-03-12 21:00:00,Residential,Main Road,1894,38.8,Rain,No,14.6,Low
1727,2024-03-12 22:00:00,Residential,Main Road,2455,19.6,Rain,No,74.9,Low
1728,2024-03-12 23:00:00,Commercial,Local Road,2066,32.2,Storm,No,9.2,Low
1729,2024-03-13 00:00:00,Residential,Local Road,345,37.1,Storm,No,60.3,High
1730,2024-03-13 01:00:00,Commercial,Main Road,1978,17.1,Rain,No,108.0,Low
1731,2024-03-13 02:00:00,Downtown,Local Road,2916,12.4,Rain,No,62.9,Low
1732,2024-03-13 03:00:00,Commercial,Local Road,1665,22.0,Fog,No,79.2,Low
1733,2024-03-13 04:00:00,Commercial,Main Road,1827,26.7,Clear,No,102.5,High
1734,2024-03-13 05:00:00,Suburban,Local Road,1157,76.8,Storm,No,5.4,Low
1735,2024-03-13 06:00:00,Downtown,Local Road,2493,18.8,Storm,No,66.7,Medium
1736,2024-03-13 07:00:00,Commercial,Highway,331,18.4,Fog,Yes,7.2,Medium
1737,2024-03-13 08:00:00,Industrial,Main Road,1832,55.2,Storm,No,27.8,Medium
1738,2024-03-13 09:00:00,Suburban,Highway,923,46.3,Clear,Yes,28.5,High
1739,2024-03-13 10:00:00,Industrial,Local Road,1132,28.4,Rain,No,19.2,Low
1740,2024-03-13 11:00:00,Downtown,Highway,1496,20.5,Storm,No,113.0,Low
1741,2024-03-13 12:00:00,Downtown,Highway,1780,76.0,Storm,No,78.4,Low
1742,2024-03-13 13:00:00,Industrial,Local Road,1892,40.2,Rain,No,49.9,Low
1743,2024-03-13 14:00:00,Downtown,Highway,2768,45.2,Rain,Yes,84.1,High
1744,2024-03-13 15:00:00,Residential,Local Road,1007,59.8,Fog,No,115.6,Low
1745,2024-03-13 16:00:00,Residential,Highway,2756,52.0,Storm,No,100.8,Low
1746,2024-03-13 17:00:00,Industrial,Highway,413,65.5,Fog,No,116.6,Low
1747,2024-03-13 18:00:00,Suburban,Local Road,166,24.4,Rain,Yes,117.8,Low
1748,2024-03-13 19:00:00,Industrial,Main Road,517,40.7,Clear,Yes,61.7,Medium
1749,2024-03-13 20:00:00,Downtown,Local Road,2092,59.6,Clear,Yes,115.9,Medium
1750,2024-03-13 21:00:00,Commercial,Local Road,2551,25.1,Clear,No,9.2,Low
1751,2024-03-13 22:00:00,Downtown,Local Road,290,21.4,Clear,No,115.6,Medium
1752,2024-03-13 23:00:00,Suburban,Local Road,375,52.3,Storm,No,90.7,High
1753,2024-03-14 00:00:00,Downtown,Local Road,1764,19.3,Clear,No,29.5,Low
1754,2024-03-14 01:00:00,Commercial,Main Road,1682,49.6,Rain,No,96.5,Low
1755,2024-03-14 02:00:00,Residential,Highway,1570,70.9,Fog,No,113.3,Medium
1756,2024-03-14 03:00:00,Downtown,Local Road,913,22.2,Clear,No,53.0,Low
1757,2024-03-14 04:00:00,Suburban,Main Road,2278,74.9,Fog,No,45.6,High
1758,2024-03-14 05:00:00,Industrial,Local Road,645,31.0,Rain,No,98.7,Medium
1759,2024-03-14 06:00:00,Industrial,Highway,376,54.1,Clear,No,12.1,Low
1760,2024-03-14 07:00:00,Residential,Highway,779,45.7,Rain,No,70.1,High
1761,2024-03-14 08:00:00,Industrial,Local Road,2156,38.5,Clear,No,113.3,Low
1762,2024-03-14 09:00:00,Downtown,Highway,1752,48.7,Rain,Yes,99.7,High
1763,2024-03-14 10:00:00,Industrial,Highway,1385,18.5,Storm,Yes,36.4,Low
1764,2024-03-14 11:00:00,Industrial,Local Road,2951,79.8,Fog,No,101.0,Low
1765,2024-03-14 12:00:00,Downtown,Main Road,2974,46.8,Fog,No,106.1,Low
1766,2024-03-14 13:00:00,Commercial,Highway,1621,77.6,Clear,No,60.9,Low
1767,2024-03-14 14:00:00,Residential,Main Road,1795,32.5,Fog,No,116.8,High
1768,2024-03-14 15:00:00,Suburban,Main Road,650,64.4,Clear,No,104.5,Low
1769,2024-03-14 16:00:00,Suburban,Highway,1041,44.6,Fog,No,7.5,Low
1770,2024-03-14 17:00:00,Suburban,Main Road,1881,39.6,Storm,No,96.9,Medium
1771,2024-03-14 18:00:00,Residential,Local Road,2304,74.3,Clear,No,71.8,Medium
1772,2024-03-14 19:00:00,Industrial,Local Road,2678,54.5,Rain,No,37.7,Medium
1773,2024-03-14 20:00:00,Suburban,Local Road,785,65.9,Storm,No,31.5,High
1774,2024-03-14 21:00:00,Residential,Highway,2713,44.9,Rain,No,44.3,High
1775,2024-03-14 22:00:00,Residential,Local Road,2132,65.6,Storm,No,61.5,Low
1776,2024-03-14 23:00:00,Industrial,Main Road,322,68.7,Fog,No,38.0,Low
1777,2024-03-15 00:00:00,Residential,Local Road,623,76.7,Clear,No,66.1,Low
1778,2024-03-15 01:00:00,Commercial,Main Road,1959,10.3,Clear,No,34.1,High
1779,2024-03-15 02:00:00,Suburban,Highway,1822,26.6,Storm,No,44.9,Medium
1780,2024-03-15 03:00:00,Suburban,Local Road,1935,60.7,Rain,No,36.8,Low
1781,2024-03-15 04:00:00,Commercial,Main Road,1662,67.9,Storm,No,46.9,High
1782,2024-03-15 05:00:00,Downtown,Highway,912,62.5,Rain,No,61.8,Low
1783,2024-03-15 06:00:00,Residential,Main Road,316,13.2,Clear,No,52.2,Low
1784,2024-03-15 07:00:00,Residential,Local Road,112,75.8,Clear,No,67.7,Medium
1785,2024-03-15 08:00:00,Industrial,Local Road,2233,78.4,Fog,No,101.1,Low
1786,2024-03-15 09:00:00,Residential,Local Road,2155,59.0,Storm,No,114.1,Low
1787,2024-03-15 10:00:00,Commercial,Highway,1693,61.0,Storm,Yes,71.5,Low
1788,2024-03-15 11:00:00,Residential,Highway,1837,53.0,Clear,No,83.3,Low
1789,2024-03-15 12:00:00,Industrial,Main Road,173,19.4,Fog,No,10.6,Low
1790,2024-03-15 13:00:00,Downtown,Highway,1544,21.9,Fog,No,36.1,Low
1791,2024-03-15 14:00:00,Residential,Main Road,2604,39.2,Storm,No,109.8,Medium
1792,2024-03-15 15:00:00,Suburban,Main Road,2161,48.8,Rain,No,98.3,Medium
1793,2024-03-15 16:00:00,Suburban,Highway,1885,35.5,Storm,No,50.5,Medium
1794,2024-03-15 17:00:00,Residential,Local Road,696,68.0,Storm,No,20.1,Medium
1795,2024-03-15 18:00:00,Industrial,Main Road,1088,26.6,Fog,No,7.8,Medium
1796,2024-03-15 19:00:00,Downtown,Highway,2999,40.9,Rain,No,103.4,High
1797,2024-03-15 20:00:00,Residential,Main Road,1648,71.3,Clear,No,30.0,Low
1798,2024-03-15 21:00:00,Industrial,Highway,2024,29.8,Fog,No,27.1,Medium
1799,2024-03-15 22:00:00,Residential,Main Road,976,70.9,Storm,No,52.8,Low
1800,2024-03-15 23:00:00,Downtown,Local Road,445,28.5,Rain,No,108.2,Medium
1801,2024-03-16 00:00:00,Downtown,Highway,1792,26.8,Rain,No,76.9,Low
1802,2024-03-16 01:00:00,Downtown,Highway,264,68.1,Fog,No,110.6,Medium
1803,2024-03-16 02:00:00,Residential,Local Road,1009,67.1,Clear,No,109.5,Medium
1804,2024-03-16 03:00:00,Suburban,Local Road,933,14.5,Storm,Yes,99.0,Medium
1805,2024-03-16 04:00:00,Downtown,Highway,1553,71.9,Rain,No,101.4,Low
1806,2024-03-16 05:00:00,Downtown,Main Road,1731,25.0,Storm,No,79.8,High
1807,2024-03-16 06:00:00,Industrial,Local Road,2362,33.7,Storm,No,88.2,Low
1808,2024-03-16 07:00:00,Commercial,Highway,72,37.3,Fog,No,49.4,Low
1809,2024-03-16 08:00:00,Commercial,Main Road,390,48.5,Clear,No,36.7,High
1810,2024-03-16 09:00:00,Residential,Highway,721,63.9,Storm,No,88.6,High
1811,2024-03-16 10:00:00,Residential,Main Road,1993,35.4,Fog,No,12.0,Low
1812,2024-03-16 11:00:00,Industrial,Highway,1284,55.0,Rain,No,86.8,Medium
1813,2024-03-16 12:00:00,Suburban,Local Road,1037,21.4,Rain,No,54.2,Medium
1814,2024-03-16 13:00:00,Residential,Local Road,1927,22.2,Storm,No,21.1,High
1815,2024-03-16 14:00:00,Downtown,Local Road,1124,66.1,Clear,No,96.3,Medium
1816,2024-03-16 15:00:00,Downtown,Highway,2991,54.0,Clear,No,73.0,Low
1817,2024-03-16 16:00:00,Suburban,Local Road,1171,77.3,Fog,No,31.4,Low
1818,2024-03-16 17:00:00,Industrial,Highway,618,71.7,Fog,No,84.4,Low
1819,2024-03-16 18:00:00,Commercial,Main Road,1672,57.4,Fog,Yes,65.4,Low
1820,2024-03-16 19:00:00,Residential,Highway,2247,70.7,Rain,No,33.2,Medium
1821,2024-03-16 20:00:00,Residential,Main Road,2980,66.0,Storm,No,53.5,Medium
1822,2024-03-16 21:00:00,Commercial,Local Road,617,75.3,Rain,No,83.7,High
1823,2024-03-16 22:00:00,Suburban,Highway,182,26.7,Storm,No,9.0,High
1824,2024-03-16 23:00:00,Downtown,Local Road,1500,45.8,Rain,No,119.6,High
1825,2024-03-17 00:00:00,Residential,Local Road,483,55.5,Clear,No,97.5,Low
1826,2024-03-17 01:00:00,Industrial,Highway,634,57.1,Rain,No,49.3,High
1827,2024-03-17 02:00:00,Residential,Local Road,1878,57.5,Storm,No,11.7,High
1828,2024-03-17 03:00:00,Commercial,Local Road,2495,24.6,Fog,No,99.1,Low
1829,2024-03-17 04:00:00,Residential,Main Road,666,36.2,Fog,No,97.6,High
1830,2024-03-17 05:00:00,Residential,Main Road,1384,24.6,Rain,No,17.8,Medium
1831,2024-03-17 06:00:00,Industrial,Local Road,1224,47.1,Fog,No,95.1,Medium
1832,2024-03-17 07:00:00,Commercial,Local Road,2257,60.5,Storm,No,88.2,Low
1833,2024-03-17 08:00:00,Downtown,Main Road,2136,33.9,Fog,No,59.7,High
1834,2024-03-17 09:00:00,Suburban,Highway,1988,74.6,Clear,No,101.0,High
1835,2024-03-17 10:00:00,Suburban,Local Road,707,70.5,Clear,No,36.6,Low
1836,2024-03-17 11:00:00,Suburban,Highway,2975,50.6,Clear,No,86.8,Low
1837,2024-03-17 12:00:00,Commercial,Highway,2106,60.8,Clear,No,84.7,High
1838,2024-03-17 13:00:00,Residential,Highway,1469,56.8,Fog,No,86.7,High
1839,2024-03-17 14:00:00,Residential,Local Road,1208,15.9,Fog,No,31.3,Medium
1840,2024-03-17 15:00:00,Industrial,Highway,2144,17.5,Fog,No,114.5,Low
1841,2024-03-17 16:00:00,Residential,Main Road,2988,79.4,Rain,No,118.5,High
1842,2024-03-17 17:00:00,Suburban,Local Road,2828,17.9,Clear,Yes,100.1,Low
1843,2024-03-17 18:00:00,Industrial,Main Road,423,19.3,Storm,No,35.2,High
1844,2024-03-17 19:00:00,Downtown,Local Road,1799,31.9,Rain,No,41.2,High
1845,2024-03-17 20:00:00,Commercial,Highway,2774,27.1,Clear,No,24.5,Low
1846,2024-03-17 21:00:00,Suburban,Highway,518,60.6,Clear,No,100.6,High
1847,2024-03-17 22:00:00,Downtown,Highway,892,12.3,Clear,Yes,34.2,High
1848,2024-03-17 23:00:00,Residential,Local Road,630,53.1,Storm,No,17.8,Medium
1849,2024-03-18 00:00:00,Industrial,Highway,1643,55.7,Fog,No,119.5,Low
1850,2024-03-18 01:00:00,Commercial,Highway,2672,49.4,Rain,Yes,100.0,High
1851,2024-03-18 02:00:00,Industrial,Highway,2210,57.0,Rain,No,94.4,Medium
1852,2024-03-18 03:00:00,Industrial,Main Road,1824,14.2,Storm,No,117.3,Medium
1853,2024-03-18 04:00:00,Downtown,Local Road,1346,43.3,Clear,No,70.6,Low
1854,2024-03-18 05:00:00,Residential,Main Road,2306,63.1,Clear,No,78.6,Medium
1855,2024-03-18 06:00:00,Residential,Local Road,2818,56.2,Rain,No,9.2,High
1856,2024-03-18 07:00:00,Commercial,Local Road,1402,31.8,Storm,No,55.1,Medium
1857,2024-03-18 08:00:00,Suburban,Local Road,549,43.1,Clear,No,103.2,Low
1858,2024-03-18 09:00:00,Industrial,Main Road,841,24.8,Clear,No,49.1,Medium
1859,2024-03-18 10:00:00,Suburban,Main Road,86,48.3,Storm,Yes,100.9,High
1860,2024-03-18 11:00:00,Industrial,Local Road,2340,44.9,Storm,Yes,10.6,Medium
1861,2024-03-18 12:00:00,Residential,Main Road,2540,20.2,Fog,No,67.9,High
1862,2024-03-18 13:00:00,Commercial,Main Road,658,71.3,Fog,No,45.6,Low
1863,2024-03-18 14:00:00,Suburban,Main Road,2398,77.5,Fog,No,47.7,Low
1864,2024-03-18 15:00:00,Commercial,Main Road,2877,70.0,Rain,Yes,103.3,High
1865,2024-03-18 16:00:00,Residential,Highway,1150,17.9,Storm,No,81.9,Low
1866,2024-03-18 17:00:00,Industrial,Highway,2759,29.0,Storm,No,112.7,Medium
1867,2024-03-18 18:00:00,Suburban,Highway,921,62.7,Clear,No,38.2,High
1868,2024-03-18 19:00:00,Downtown,Local Road,252,25.6,Fog,No,62.1,Medium
1869,2024-03-18 20:00:00,Residential,Main Road,2309,66.2,Rain,No,94.2,Medium
1870,2024-03-18 21:00:00,Suburban,Main Road,1615,22.9,Fog,No,10.6,High
1871,2024-03-18 22:00:00,Downtown,Main Road,455,58.4,Rain,No,119.6,High
1872,2024-03-18 23:00:00,Downtown,Local Road,2727,12.0,Fog,No,5.8,Medium
1873,2024-03-19 00:00:00,Residential,Main Road,2249,17.6,Storm,No,56.9,Low
1874,2024-03-19 01:00:00,Industrial,Local Road,2950,19.3,Storm,No,35.8,High
1875,2024-03-19 02:00:00,Industrial,Local Road,381,72.8,Clear,No,98.5,Medium
1876,2024-03-19 03:00:00,Suburban,Local Road,2572,66.4,Fog,No,40.5,Low
1877,2024-03-19 04:00:00,Residential,Highway,2935,73.5,Fog,Yes,106.1,Medium
1878,2024-03-19 05:00:00,Downtown,Main Road,593,61.7,Fog,No,8.3,High
1879,2024-03-19 06:00:00,Commercial,Local Road,1929,72.8,Rain,Yes,22.8,High
1880,2024-03-19 07:00:00,Suburban,Highway,1514,28.7,Storm,No,35.9,Low
1881,2024-03-19 08:00:00,Downtown,Main Road,944,33.3,Fog,Yes,7.2,Medium
1882,2024-03-19 09:00:00,Commercial,Highway,1844,24.0,Fog,No,24.3,Low
1883,2024-03-19 10:00:00,Industrial,Highway,2266,21.8,Storm,No,99.4,Medium
1884,2024-03-19 11:00:00,Industrial,Local Road,163,54.1,Rain,No,39.7,Low
1885,2024-03-19 12:00:00,Downtown,Highway,1285,16.5,Clear,No,55.9,Medium
1886,2024-03-19 13:00:00,Suburban,Local Road,1262,17.5,Fog,Yes,101.4,Low
1887,2024-03-19 14:00:00,Commercial,Highway,2306,75.7,Rain,No,54.4,Low
1888,2024-03-19 15:00:00,Residential,Local Road,2061,78.6,Rain,No,37.0,Medium
1889,2024-03-19 16:00:00,Residential,Main Road,243,14.8,Storm,No,60.2,High
1890,2024-03-19 17:00:00,Industrial,Highway,2597,45.0,Rain,Yes,110.6,Low
1891,2024-03-19 18:00:00,Commercial,Highway,74,11.4,Rain,No,43.6,Medium
1892,2024-03-19 19:00:00,Residential,Main Road,1708,35.1,Rain,No,97.8,Low
1893,2024-03-19 20:00:00,Residential,Local Road,2195,18.5,Rain,No,43.2,Low
1894,2024-03-19 21:00:00,Commercial,Local Road,901,12.0,Storm,No,57.7,Low
1895,2024-03-19 22:00:00,Commercial,Highway,2040,39.3,Fog,No,112.6,Medium
1896,2024-03-19 23:00:00,Residential,Local Road,2052,26.5,Fog,No,6.3,High
1897,2024-03-20 00:00:00,Industrial,Local Road,2832,42.7,Fog,No,18.8,Medium
1898,2024-03-20 01:00:00,Suburban,Local Road,2576,30.2,Fog,Yes,87.3,Medium
1899,2024-03-20 02:00:00,Suburban,Local Road,1920,14.2,Rain,No,79.4,High
1900,2024-03-20 03:00:00,Residential,Main Road,2571,47.7,Fog,No,63.4,Low
1901,2024-03-20 04:00:00,Downtown,Main Road,509,41.9,Fog,No,83.1,Low
1902,2024-03-20 05:00:00,Industrial,Main Road,578,66.0,Fog,No,32.4,High
1903,2024-03-20 06:00:00,Residential,Local Road,1085,62.6,Clear,No,14.1,Low
1904,2024-03-20 07:00:00,Residential,Local Road,1122,47.5,Clear,No,111.1,High
1905,2024-03-20 08:00:00,Commercial,Main Road,804,18.8,Rain,Yes,23.4,Medium
1906,2024-03-20 09:00:00,Downtown,Main Road,2035,55.0,Rain,No,54.2,Medium
1907,2024-03-20 10:00:00,Commercial,Highway,2512,34.9,Rain,No,53.9,Low
1908,2024-03-20 11:00:00,Suburban,Main Road,560,48.2,Storm,No,29.2,Low
1909,2024-03-20 12:00:00,Suburban,Highway,2303,52.4,Storm,No,52.7,Low
1910,2024-03-20 13:00:00,Commercial,Main Road,2300,74.6,Fog,No,13.7,High
1911,2024-03-20 14:00:00,Residential,Main Road,598,54.1,Fog,No,23.6,Low
1912,2024-03-20 15:00:00,Suburban,Highway,443,72.4,Rain,No,89.9,Medium
1913,2024-03-20 16:00:00,Commercial,Local Road,2772,35.6,Clear,Yes,85.5,High
1914,2024-03-20 17:00:00,Industrial,Highway,1756,55.8,Clear,Yes,48.0,Medium
1915,2024-03-20 18:00:00,Suburban,Local Road,1996,66.4,Rain,Yes,33.5,Low
1916,2024-03-20 19:00:00,Residential,Local Road,609,53.5,Clear,No,71.9,Medium
1917,2024-03-20 20:00:00,Industrial,Local Road,2116,61.8,Fog,No,38.2,Medium
1918,2024-03-20 21:00:00,Downtown,Main Road,2594,51.1,Clear,Yes,100.4,Low
1919,2024-03-20 22:00:00,Industrial,Highway,2430,55.7,Clear,No,92.7,High
1920,2024-03-20 23:00:00,Industrial,Highway,2788,73.8,Rain,No,36.4,Low
1921,2024-03-21 00:00:00,Residential,Local Road,697,50.2,Storm,No,96.0,Low
1922,2024-03-21 01:00:00,Downtown,Main Road,1231,33.1,Rain,No,49.9,High
1923,2024-03-21 02:00:00,Industrial,Highway,1158,17.5,Clear,No,35.6,High
1924,2024-03-21 03:00:00,Industrial,Local Road,1788,27.0,Fog,No,80.2,Medium
1925,2024-03-21 04:00:00,Downtown,Local Road,2831,69.6,Rain,Yes,67.4,Low
1926,2024-03-21 05:00:00,Residential,Main Road,1507,48.8,Storm,No,111.2,High
1927,2024-03-21 06:00:00,Residential,Highway,1247,32.7,Fog,Yes,49.5,Medium
1928,2024-03-21 07:00:00,Residential,Highway,718,25.3,Storm,No,64.9,Medium
1929,2024-03-21 08:00:00,Suburban,Local Road,166,30.0,Clear,No,34.4,High
1930,2024-03-21 09:00:00,Residential,Main Road,2807,76.4,Rain,No,82.2,Medium
1931,2024-03-21 10:00:00,Residential,Highway,1629,10.4,Storm,No,41.0,Medium
1932,2024-03-21 11:00:00,Suburban,Main Road,1158,66.7,Fog,Yes,74.2,High
1933,2024-03-21 12:00:00,Residential,Main Road,727,35.8,Rain,No,90.3,Low
1934,2024-03-21 13:00:00,Residential,Local Road,127,11.4,Rain,No,83.3,Medium
1935,2024-03-21 14:00:00,Downtown,Local Road,100,30.9,Rain,No,30.9,Medium
1936,2024-03-21 15:00:00,Commercial,Local Road,2920,46.6,Fog,No,79.9,Low
1937,2024-03-21 16:00:00,Commercial,Local Road,59,79.3,Rain,No,94.2,Medium
1938,2024-03-21 17:00:00,Commercial,Main Road,472,29.5,Storm,No,15.9,Low
1939,2024-03-21 18:00:00,Downtown,Main Road,2605,18.3,Rain,No,33.8,High
1940,2024-03-21 19:00:00,Suburban,Local Road,876,69.8,Fog,No,53.2,Medium
1941,2024-03-21 20:00:00,Residential,Highway,1742,68.5,Rain,Yes,44.7,Medium
1942,2024-03-21 21:00:00,Residential,Local Road,1654,24.2,Fog,No,117.6,High
1943,2024-03-21 22:00:00,Residential,Highway,2353,18.5,Rain,No,82.1,High
1944,2024-03-21 23:00:00,Suburban,Main Road,1339,58.1,Fog,No,107.6,Low
1945,2024-03-22 00:00:00,Residential,Local Road,2205,25.7,Rain,No,62.3,High
1946,2024-03-22 01:00:00,Downtown,Highway,2539,50.6,Fog,No,13.2,Medium
1947,2024-03-22 02:00:00,Suburban,Main Road,956,54.1,Clear,No,71.3,Medium
1948,2024-03-22 03:00:00,Residential,Local Road,907,18.1,Storm,No,113.9,Medium
1949,2024-03-22 04:00:00,Suburban,Local Road,2029,67.0,Storm,Yes,34.8,Low
1950,2024-03-22 05:00:00,Residential,Local Road,1429,79.6,Rain,No,52.9,Low
1951,2024-03-22 06:00:00,Commercial,Main Road,1391,42.2,Fog,Yes,99.7,Low
1952,2024-03-22 07:00:00,Industrial,Main Road,1467,30.7,Storm,No,20.9,Low
1953,2024-03-22 08:00:00,Residential,Main Road,958,40.9,Storm,No,61.0,Medium
1954,2024-03-22 09:00:00,Residential,Main Road,996,59.4,Fog,No,85.9,Low
1955,2024-03-22 10:00:00,Suburban,Local Road,2311,34.1,Clear,Yes,27.1,Medium
1956,2024-03-22 11:00:00,Downtown,Local Road,2559,68.6,Storm,No,40.3,Medium
1957,2024-03-22 12:00:00,Commercial,Local Road,2723,38.1,Clear,Yes,14.7,Low
1958,2024-03-22 13:00:00,Residential,Highway,2302,63.3,Storm,No,51.0,Medium
1959,2024-03-22 14:00:00,Residential,Highway,1561,28.2,Clear,Yes,18.0,Low
1960,2024-03-22 15:00:00,Downtown,Local Road,577,13.8,Fog,Yes,58.2,Low
1961,2024-03-22 16:00:00,Downtown,Main Road,2736,69.5,Clear,No,40.0,High
1962,2024-03-22 17:00:00,Industrial,Main Road,1186,57.6,Clear,No,18.9,Medium
1963,2024-03-22 18:00:00,Industrial,Main Road,2442,72.2,Clear,No,113.6,Low
1964,2024-03-22 19:00:00,Suburban,Highway,1016,73.9,Storm,No,102.4,Low
1965,2024-03-22 20:00:00,Downtown,Main Road,611,49.6,Rain,No,89.1,Medium
1966,2024-03-22 21:00:00,Industrial,Main Road,1215,74.0,Rain,No,69.9,Medium
1967,2024-03-22 22:00:00,Residential,Local Road,2924,33.8,Clear,No,12.1,Medium
1968,2024-03-22 23:00:00,Residential,Highway,1786,25.9,Rain,No,96.9,High
1969,2024-03-23 00:00:00,Downtown,Local Road,976,56.9,Rain,No,8.9,Medium
1970,2024-03-23 01:00:00,Commercial,Highway,1603,52.5,Rain,Yes,80.6,Medium
1971,2024-03-23 02:00:00,Residential,Highway,2900,72.8,Storm,No,102.9,Medium
1972,2024-03-23 03:00:00,Downtown,Main Road,395,73.8,Fog,No,58.8,Medium
1973,2024-03-23 04:00:00,Residential,Main Road,2960,31.4,Rain,No,118.5,High
1974,2024-03-23 05:00:00,Suburban,Local Road,1712,35.9,Clear,No,51.1,Medium
1975,2024-03-23 06:00:00,Commercial,Local Road,2113,32.7,Storm,Yes,95.8,Medium
1976,2024-03-23 07:00:00,Downtown,Main Road,2961,36.1,Rain,No,47.6,Medium
1977,2024-03-23 08:00:00,Residential,Local Road,1434,72.3,Rain,No,34.9,High
1978,2024-03-23 09:00:00,Downtown,Local Road,893,61.5,Fog,Yes,111.2,Medium
1979,2024-03-23 10:00:00,Industrial,Local Road,2577,19.8,Clear,No,98.4,High
1980,2024-03-23 11:00:00,Downtown,Local Road,506,16.3,Storm,No,59.9,Medium
1981,2024-03-23 12:00:00,Suburban,Highway,2535,40.5,Clear,No,113.0,High
1982,2024-03-23 13:00:00,Residential,Local Road,2166,76.3,Storm,No,91.0,Low
1983,2024-03-23 14:00:00,Suburban,Local Road,2280,71.0,Storm,No,108.7,Low
1984,2024-03-23 15:00:00,Suburban,Highway,2111,71.0,Storm,Yes,13.0,Low
1985,2024-03-23 16:00:00,Commercial,Highway,862,42.4,Clear,No,107.5,Low
1986,2024-03-23 17:00:00,Industrial,Local Road,2335,39.1,Rain,No,14.9,Low
1987,2024-03-23 18:00:00,Commercial,Highway,1910,23.9,Storm,No,33.7,Medium
1988,2024-03-23 19:00:00,Industrial,Local Road,2570,27.6,Rain,No,116.6,Low
1989,2024-03-23 20:00:00,Industrial,Highway,2834,29.2,Storm,No,26.7,Low
1990,2024-03-23 21:00:00,Downtown,Highway,730,79.0,Storm,No,80.1,Low
1991,2024-03-23 22:00:00,Industrial,Highway,138,46.9,Rain,No,100.7,Medium
1992,2024-03-23 23:00:00,Residential,Highway,1255,19.7,Fog,No,109.8,High
1993,2024-03-24 00:00:00,Downtown,Local Road,2641,68.0,Fog,No,52.4,Medium
1994,2024-03-24 01:00:00,Industrial,Highway,1908,46.4,Clear,No,27.7,Low
1995,2024-03-24 02:00:00,Downtown,Local Road,2024,58.9,Fog,Yes,93.7,Low
1996,2024-03-24 03:00:00,Commercial,Highway,83,40.0,Clear,No,85.0,Medium
1997,2024-03-24 04:00:00,Commercial,Main Road,483,60.3,Rain,No,42.7,Low
1998,2024-03-24 05:00:00,Commercial,Highway,1195,37.9,Clear,No,6.1,Medium
1999,2024-03-24 06:00:00,Commercial,Highway,271,78.0,Rain,No,41.9,Medium
2000,2024-03-24 07:00:00,Industrial,Highway,949,17.8,Clear,No,88.8,High
2001,2024-03-24 08:00:00,Commercial,Local Road,901,18.1,Fog,No,55.6,Medium
2002,2024-03-24 09:00:00,Suburban,Highway,1558,60.4,Rain,No,13.5,Low
2003,2024-03-24 10:00:00,Suburban,Highway,2949,26.9,Clear,No,15.8,Medium
2004,2024-03-24 11:00:00,Residential,Highway,1518,65.4,Rain,No,58.5,Low
2005,2024-03-24 12:00:00,Residential,Local Road,2819,40.9,Fog,No,52.8,Medium
2006,2024-03-24 13:00:00,Downtown,Main Road,2607,48.3,Rain,Yes,51.4,Medium
2007,2024-03-24 14:00:00,Commercial,Local Road,2699,22.0,Storm,No,36.6,High
